id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4375385673990362,HvD7NgK4G,与田祐希 19.05.24 与田祐希が「MAQUIA」、「bis」のレギュラーモデルに決定！与田祐希が集英社の美容誌「MAQUIA」、ならびに光文社の女性ファッション誌「bis」の2つの女性誌でのレギュラーモデルに決定いたしました。「MAQUIA」は2019年7月22日発売の9月号より、「bis」は2019年6月1日発売の7月号より、それぞれレギュラーモデルとして登場いたします。■与田祐希コメント乃木坂46は女性誌のモデルとして活躍しているメンバーがたくさんいますが、私自身は身長が低い事もあり、憧れはあるものの遠い世界だと感じていたので今回お話をいただいた時はすごく驚きましたし、今は素直に嬉しい反面、不安も大きいです。ですが美容については自分の努力次第で大きく変わる事ができる分野だと思うのでまだまだ未熟ではありますが、マキアに相応しい魅力的なモデルに成長できるよう精一杯努めていきたいです！また、bisさんに関しては、これまでも何度か出演させていただいた中で、ヘアメイクやファッションも毎回可愛くて、撮影の時も一読者としてもいつも楽しみにしていました！モデルとしてまだまだ未熟なので不安もありますがこれから幅を広げられるよう日々勉強していきたいです！皆様、今後も応援よろしくお願いいたします！报纸翻译网页链接网页链接,,"https://wx2.sinaimg.cn/large/005E838yly1g3c37q1s21j30p00xcq80.jpg,https://wx4.sinaimg.cn/large/005E838yly1g3c37rfuozj30p00xcjwp.jpg,https://wx1.sinaimg.cn/large/005E838yly1g3c37r0dghj30p010pdmq.jpg,https://wx1.sinaimg.cn/large/005E838yly1g3c37prspgj30ha0upaek.jpg",,,2019-05-24,与田祐希超话,92,1,44,,
4375266924837589,HvA2gkitD,与田祐希超话  乃木撮 Vol.092图源@扇風機 像松鼠一样吃着香水葡萄（Muscat），与田祐希在吃东西的照片 ,,https://wx1.sinaimg.cn/large/005E838yly1g3bpks11i2j309308pwgr.jpg,,,2019-05-24,与田祐希超话,110,3,32,,扇風機
4375260163724063,HvzRmfCNx,与田祐希超话 乃木坂46mobile 壁纸乃木坂ちゃんとマリンデート图源： @橋飛月櫻的喵醬 ,,"https://wx1.sinaimg.cn/large/005E838yly1g3bosqfx9ij30ku111tcg.jpg,https://wx2.sinaimg.cn/large/005E838yly1g3bospvinwj30ku111juk.jpg,https://wx3.sinaimg.cn/large/005E838yly1g3bosq55sqj30ku111ae3.jpg",,,2019-05-23,与田祐希超话,84,0,30,,橋飛月櫻的喵醬
4375079955621619,HvvaHnArh,与田祐希超话与田祐希手机博超话 日時: 2019年5月23日 10:03:10 JST件名：無題  早上好〜(#^.^#)    最近开始使用驼背矫正带了的与田   会有效果吗 会长高吗…稍微有点期待呢笑 ,,https://wx3.sinaimg.cn/large/005E838yly1g3b43qo2qxj30hs0dewez.jpg,,,2019-05-23,与田祐希手机博超话,150,11,78,^.^,
4374709044709212,HvlwsjL52,与田祐希超话与田祐希手机博超话 日時: 2019年5月22日 11:42:52  JST件名：無題  早上好    (・∀・) ,,https://wx1.sinaimg.cn/large/005E838yly1g39xi6wps6j30ku0fomyr.jpg,,,2019-05-22,与田祐希手机博超话,129,3,76,,
4374407604977258,HvdGgkSOm,与田祐希超话 乃木恋 ,,"https://wx3.sinaimg.cn/large/005E838yly1g38yvspse8j30hs0nq76n.jpg,https://wx3.sinaimg.cn/large/005E838yly1g38yvsxp4uj30hs0nqq5b.jpg,https://wx2.sinaimg.cn/large/005E838yly1g38yvt4eucj30hs0nqq5b.jpg,https://wx3.sinaimg.cn/large/005E838yly1g38yvtg260j30hs0nqwgk.jpg",,,2019-05-21,与田祐希超话,67,2,15,,
4374028153949580,Hv3OfgzsU,与田祐希 ＼#セブンネット限定# 特典＆表紙画像 公開♪／表紙＆特典は、与田祐希 （#乃木坂46）『FLASH増刊##FLASHスペシャル# グラビアBEST 初夏号』购买链接：网页链接 セブンネット限定特典には、与田祐希ポストカード付き♪さらに！付録にも与田祐希クリアファイルと、#与田ちゃん づくし！,,"https://wx1.sinaimg.cn/large/005E838yly1g37ra2gnudj30e40jztcs.jpg,https://wx3.sinaimg.cn/large/005E838yly1g37ra2nz2vj30da0jngn3.jpg,https://wx4.sinaimg.cn/large/005E838yly1g3botryscwj30tl18gtca.jpg,https://wx4.sinaimg.cn/large/005E838yly1g3botrmd54j30tl18gwiv.jpg",,,2019-05-20,与田祐希超话,64,3,25,"セブンネット限定,FLASHスペシャル",
4374018830807448,Hv3zd3o3m,与田祐希 乃木坂46「ネプリーグ」で長澤まさみ「コンフィデンスマンJP」チームと常識クイズ乃木坂46の生田絵梨花、秋元真夏、堀未央奈、与田祐希が、本日5月20日（月）19:00から放送のフジテレビ系「ネプリーグ」に出演する。今夜の番組で生田、秋元、堀、与田の4人は、ネプチューンの堀内健と林修とチームを組み、長澤まさみらによる映画「コンフィデンスマンJP」チームと対決を繰り広げる。2チームは、2つの空欄を2人1組のペアでそれぞれ穴埋め解答する「ネプゴーラウンド」や常識的な日本語に関する問題に挑む「日本語ツアーズバギー」などの常識クイズの数々に挑む。7年ぶりの「ネプリーグ」出演となった生田は「7年前に参加した時は中学生だったんですけど、今は大人として常識問題にどこまで答えられるのかという緊張がありました。メンバー同士でかばい合いながら、チームワークよくできた感じがします」と収録を回顧。また初出演の堀は「出演が決まったときに家族に報告したら、家族に大心配されて……（笑）。『がんばらなきゃ』と思っていました。実際にやってみると、難しい問題が多くて。アイドルなのに本番に弱いってダメだなと今日、挫折しかけました（笑）」と述べ、与田は「めっちゃ緊張して、ドッキドキだったんですけど、ホリケンさんをはじめ、先輩たちに囲まれて、心強い気持ちで臨めました」と述べた。また秋元は「最初、いくちゃんが『自信がない』と言っていたんですけど、途中驚きの活躍を見せている場面がありますので、そこに注目してもらえたらと思います」とコメントした。どちらのチームが勝利したのかはオンエアで確かめよう。フジテレビ系「ネプリーグ」2019年5月20日（月）19:00～20:00＜出演者＞映画「コンフィデンスマンJP」チーム名倉潤 / 長澤まさみ / 東出昌大 / 原田泰造 / 小日向文世乃木坂46チーム堀内健 / 生田絵梨花 / 秋元真夏 / 林修 / 堀未央奈 / 与田祐希,,"https://wx4.sinaimg.cn/large/005E838yly1g37q8flgyhj30jg0cygok.jpg,https://wx1.sinaimg.cn/large/005E838yly1g37q8gbahsj30jg0cyq4m.jpg,https://wx1.sinaimg.cn/large/005E838yly1g37q8fd46kj30jg0cytbk.jpg",,,2019-05-20,与田祐希超话,41,0,6,,
4374016574323039,Hv3vzi8Cr,与田祐希超话 GirlsAward ,,https://wx3.sinaimg.cn/large/005E838yly1g37pz5nzdsj31bv0u0til.jpg,,,2019-05-20,与田祐希超话,44,0,11,,
4373995945878025,Hv2YioF8R,与田祐希超话与田祐希手机博超话 日時：2019年5月20日 11:18:03 JST件名：無題虽然有些晚了 不过还是送上GirlsAwar的照片(*´-`) 浴衣久保与田 加入乃木坂之前，曾经穿着GRL的浴衣，和朋友一起前往福冈的祭典，突然觉得好怀念！  ,,https://wx4.sinaimg.cn/large/005E838yly1g37nlu7r7pj30ku0fomz3.jpg,,,2019-05-20,与田祐希手机博超话,173,5,106,,
4373589878643523,HuSplAgzF,与田祐希超话 2019年05月18日「Rakuten GirlsAward 2019 SPRING/SUMMER」②今日セットリスト:1.Overture2.シンクロニシティ3.インフルエンサー4.裸足でSummer5.Sing Out! ,,"https://wx1.sinaimg.cn/large/005E838yly1g36cyvt5kyj31kw11vtxu.jpg,https://wx4.sinaimg.cn/large/005E838yly1g36cywkf03j31kw11vngz.jpg,https://wx4.sinaimg.cn/large/005E838yly1g36cywxmrwj30xc0m7dme.jpg,https://wx3.sinaimg.cn/large/005E838yly1g36cyxgccwj30jg0cy0vd.jpg,https://wx3.sinaimg.cn/large/005E838yly1g36cyx76qlj30jg0t80ww.jpg,https://wx1.sinaimg.cn/large/005E838yly1g36cyxnw4rj30jg0cyq5n.jpg,https://wx3.sinaimg.cn/large/005E838yly1g36cyurnjij30jg0cyq5p.jpg,https://wx1.sinaimg.cn/large/005E838yly1g36cyynac0j30jg0cy77j.jpg,https://wx4.sinaimg.cn/large/005E838yly1g36cyyzmi5j30jg0cyq5j.jpg",,,2019-05-19,与田祐希超话,76,0,30,,
4373589756826205,HuSp9sDO5,与田祐希超话 2019年05月18日「Rakuten GirlsAward 2019 SPRING/SUMMER」①今日セットリスト:1.Overture2.シンクロニシティ3.インフルエンサー4.裸足でSummer5.Sing Out! ,,"https://wx1.sinaimg.cn/large/005E838yly1g36cwx1s8bj30jg0cyq5x.jpg,https://wx1.sinaimg.cn/large/005E838yly1g36cwxa8anj30jg0cytb9.jpg,https://wx3.sinaimg.cn/large/005E838yly1g36cwxibkyj30jg0cyq6o.jpg,https://wx1.sinaimg.cn/large/005E838yly1g36cwxuztfj30jg0cy0wn.jpg,https://wx4.sinaimg.cn/large/005E838yly1g36cwwrelpj30jg0cy77o.jpg,https://wx4.sinaimg.cn/large/005E838yly1g36cwyiohgj30jg0cyq6c.jpg,https://wx2.sinaimg.cn/large/005E838yly1g36cwz553yj30jg0cydic.jpg,https://wx3.sinaimg.cn/large/005E838yly1g36cwzg5z8j30jg0cydis.jpg,https://wx4.sinaimg.cn/large/005E838yly1g36cwzpijkj30jg0cy40f.jpg",,,2019-05-19,与田祐希超话,22,0,9,,
4373397934759991,HuNpLjYi3,与田祐希超话 【今夜の見どころ👍その①】🖼️#乃木坂46# Artworks だいたいぜんぶ展🖼️に潜入📹ファンのみなさんが魅力を語ってくれてます✨📺今夜0:05～NHK 総合 #シブヤノオト# ,,https://wx3.sinaimg.cn/large/005E838yly1g35qxcjjf7j30xc0m8wla.jpg,,,2019-05-18,与田祐希超话,31,0,2,"乃木坂46,シブヤノオト",
4373380348123893,HuMXoy5ox,与田祐希超话 SPECIAL SHOW#GRL##GirlsAward##RakutenGirlsAward2019SS##集合写真##ガールズアワード##ガルアワ# ,,https://wx1.sinaimg.cn/large/005E838yly1g35ownbt18j30xc0m812x.jpg,,,2019-05-18,与田祐希超话,64,4,28,"GRL,GirlsAward,RakutenGirlsAward2019SS,集合写真,ガールズアワード,ガルアワ",
4373355001717900,HuMiw7cU4,与田祐希超话via： MUSIC FAIR ,,https://wx2.sinaimg.cn/large/005E838yly1g35lzu8qnfj30rs0hhn2q.jpg,,,2019-05-18,与田祐希超话,54,2,20,,
4373334680982577,HuLLK47C1,与田祐希超话 2019年05月18日「Rakuten GirlsAward 2019 SPRING/SUMMER」 👘🎐② ,,"https://wx1.sinaimg.cn/large/005E838yly1g35jxe0ueaj30u0193453.jpg,https://wx2.sinaimg.cn/large/005E838yly1g35jnrt3y1j315a1g57hq.jpg,https://wx2.sinaimg.cn/large/005E838yly1g35jnr2ep3j31kv114kbf.jpg,https://wx2.sinaimg.cn/large/005E838yly1g35jnqcl93j31kw11vk8s.jpg,https://wx3.sinaimg.cn/large/005E838yly1g35jt4gegej318g0tl17j.jpg,https://wx3.sinaimg.cn/large/005E838yly1g35jt4zvrpj318g0tlk4s.jpg,https://wx4.sinaimg.cn/large/005E838yly1g35jt5kif9j318g0tltob.jpg,https://wx2.sinaimg.cn/large/005E838yly1g35jt3nvfaj318g0tlwtq.jpg",,,2019-05-18,与田祐希超话,63,0,16,,
4373333556772747,HuLJVspTR,与田祐希超话 2019年05月18日「Rakuten GirlsAward 2019 SPRING/SUMMER」 👘🎐① ,,"https://wx3.sinaimg.cn/large/005E838yly1g35jis83i7j30jg0t8428.jpg,https://wx4.sinaimg.cn/large/005E838yly1g35jitc6unj30jg0cyjsl.jpg,https://wx4.sinaimg.cn/large/005E838yly1g35jit3wahj30jg0t8di6.jpg,https://wx3.sinaimg.cn/large/005E838yly1g35jislz58j30jg0t8jum.jpg,https://wx3.sinaimg.cn/large/005E838yly1g35jisvss8j30jg0cyq4f.jpg,https://wx4.sinaimg.cn/large/005E838yly1g35jitieqkj30jg0cy75o.jpg,https://wx3.sinaimg.cn/large/005E838yly1g35jiu38rzj30jg0t8gox.jpg,https://wx2.sinaimg.cn/large/005E838yly1g35jitwj1yj30jg0cy3zv.jpg,https://wx3.sinaimg.cn/large/005E838yly1g35jitq0bij30jg0cy40l.jpg",,,2019-05-18,与田祐希超话,57,0,32,,
4373276367408656,HuKfGv5ks,与田祐希超话 Via阪口珠美超话 blog ,,https://wx1.sinaimg.cn/large/005E838yly1g35cyjprgsj30zk0qo7c1.jpg,,,2019-05-18,与田祐希超话,41,3,3,,
4373037019198465,HuE1DCAWl,与田祐希超话 平行線 MV GIF ,,"https://wx3.sinaimg.cn/large/005E838yly1g34lgy4208g308w08wkjl.gif,https://wx1.sinaimg.cn/large/005E838yly1g34lgw1b2ng308w08wb29.gif,https://wx4.sinaimg.cn/large/005E838yly1g34lgzi5iag308w08we81.gif,https://wx3.sinaimg.cn/large/005E838yly1g34lh07yilg308w08w4f0.gif,https://wx1.sinaimg.cn/large/005E838yly1g34lh1ex1ug308w08w7wh.gif,https://wx4.sinaimg.cn/large/005E838yly1g34lh2km51g308w08w7wh.gif,https://wx3.sinaimg.cn/large/005E838yly1g34lgwp12wg308w08w4cu.gif,https://wx3.sinaimg.cn/large/005E838yly1g34lh33ei2g308w08wdvw.gif,https://wx2.sinaimg.cn/large/005E838yly1g34lh3vxw5g308w08wait.gif",,,2019-05-17,与田祐希超话,138,4,66,,
4372994287234377,HuCUIulZv,与田祐希超话 via：樱井玲香超话 blog ,,https://wx3.sinaimg.cn/large/005E838yly1g34gkgfhqcj31520us493.jpg,,,2019-05-17,与田祐希超话,54,1,14,,
4372992525948807,HuCRSoXyv,与田祐希超话与田祐希手机博超话 日時: 2019年5月17日件名：無題  平行线的MV很有趣吧？    不知道为什么盯着桃酱看的视线。(￣▽￣)  还有，其实摄影时超————级冷的〜笑 ,,https://wx1.sinaimg.cn/large/005E838yly1g34gd66tj5j30qo0k0td9.jpg,,,2019-05-17,与田祐希手机博超话,115,3,82,,
4372963548100440,HuC78xZig,与田祐希超话大园桃子超话 【YodaChannel】ファンタ坂学園 #有人气的面包B站：网页链接 YodaChannel的微博视频 ,,,"http://f.us.sinaimg.cn/004km8r7lx07tVl3Vulq01041200lKrb0E010.mp4?label=mp4_hd&template=640x1136.24.0&Expires=1589189093&ssig=9pXcJcQb7S&KID=unistore,video",,2019-05-17,与田祐希超话,34,1,21,,
4372958812021846,HuBZv8tYq,与田祐希超话 平行線 MV 截图② ,,"https://wx4.sinaimg.cn/large/005E838yly1g34chqhcqgj31hc2i0aqm.jpg,https://wx2.sinaimg.cn/large/005E838yly1g34chr2limj31hc2i0qho.jpg,https://wx3.sinaimg.cn/large/005E838yly1g34chpe94ej31hc2i0tjm.jpg,https://wx1.sinaimg.cn/large/005E838yly1g34chps6doj31hc2i04an.jpg,https://wx3.sinaimg.cn/large/005E838yly1g34cho33cfj31hc3c0wvg.jpg,https://wx2.sinaimg.cn/large/005E838yly1g34chovqphj31hc3c0x0s.jpg",,,2019-05-17,与田祐希超话,73,1,39,,
4372958711176240,HuBZl4VZC,与田祐希超话 平行線 MV 截图① ,,"https://wx3.sinaimg.cn/large/005E838yly1g34cg7kcqyj31hc2i0k6k.jpg,https://wx4.sinaimg.cn/large/005E838yly1g34cgrohywj31hc2i0ap4.jpg,https://wx1.sinaimg.cn/large/005E838yly1g34cgsdhycj31hc2i0qgy.jpg,https://wx3.sinaimg.cn/large/005E838yly1g34cgt0d4cj31hc2i0dvd.jpg,https://wx3.sinaimg.cn/large/005E838yly1g34cgtko3nj31hc2i07kw.jpg,https://wx1.sinaimg.cn/large/005E838yly1g34cgu4f3dj31hc2i0k9k.jpg,https://wx3.sinaimg.cn/large/005E838yly1g34cgvw5vyj31hc2i0qi8.jpg,https://wx3.sinaimg.cn/large/005E838yly1g34cgwjm2tj31hc2i0nad.jpg,https://wx4.sinaimg.cn/large/005E838yly1g34cgxdkb5j31hc2i0txf.jpg",,,2019-05-17,与田祐希超话,64,0,55,,
4374035301028910,Hv3ZM4jFk,与田祐希与田祐希手机博 日時: 2019年5月20日 12:46:37 JST件名：无题在福冈工作的时候，去了香椎的花火大会和放生会，还有当地的小祭典！  但是自己在网上查了浴衣的穿着方式并很努力地穿上后却在人群中被挤到变形，回去的时候发夹甚至留在了衣领上了……笑 结果虽然本地的小祭奠是我最喜欢的，但当时穿着T恤和牛仔裤去的，现在才意识到“原来自己穿得这么奇怪啊…”(￣▽￣) 什么时候自己能够完美地穿好浴衣的话就太棒啦～,,,,,2019-05-20,与田祐希手机博超话,77,0,24,,
4372939144870879,HuBtMkr8z,与田祐希超话  【YodaChannel】平行線 MVB站：网页链接 YodaChannel的微博视频 ,,,"http://f.us.sinaimg.cn/000s3lqllx07tVeqmVKE01041204nATB0E020.mp4?label=mp4_720p&template=1280x720.20.0&Expires=1589189118&ssig=mXawLeGzlb&KID=unistore,video",,2019-05-17,与田祐希超话,67,3,64,,
4372859776246834,HuzpLqd5o,与田祐希  乃木撮 Vol.091图源@扇風機 1. 「在5月5日变成19岁了！在十几岁的最后的一年，想为了出演舞台和电视剧、更加活跃而努力。还有身高也想再长高……还不能放弃！」————————————————————2. 綾酱的距离感总是太近了。只要有隙可乘就会积极地靠近（笑）————————————————————3. 未央奈桑是容易说话又平易近人的前辈。语感（Word Sense）也很有趣！————————————————————4. #闹成一团## 生田式固定#                乃木坂46的“多才多艺的即兴艺人/芬达姐妹（注：Fantasista，意大利语，与“芬达Sister”日语发音一致）”的情绪高涨的闲闹！            这天，从早上很早开始就是『芬达』的CM摄影工作，但是到摄影接近结束的时候，生田桑的情绪渐渐地变得高昂起来（笑）。（情绪）终于到达了最高潮的时候、便对在附近的飛鳥桑用出了尼尔森关节技，然而在那之后不知道为什么两个人开始了“二人羽織”（注：一种日本喜剧表演，两个人穿着同样的大衣，假装是一个人。一个人是“面子”，另一个人是“武器”。幽默来自于手臂永远不会与脸部协调。From Wikipedia）。张开双腿从背后缠住人的生田桑。一旦被抓住了、是很难被放开的，这在成员之中已经很有名了。这个状况稍稍持续了一阵子，不过飛鳥桑虽然说着「喂～」却也乐在其中的样子————————————————————5. #捕获            拔群的Size & Fit （尺寸合适）感！？            握手会那天、把附近路过的与田的头用力地固定住（Hold）拍下的（笑）。虽然（与田）和我身高差距有10cm左右，但对于用手臂环住来说却是刚刚好的高度、能用双臂之间完全包裹住的Size感也刚刚好 by 吉田綾乃,,"https://wx1.sinaimg.cn/large/005E838yly1g340yu2vk8j304u07wgmo.jpg,https://wx2.sinaimg.cn/large/005E838yly1g340z9awp0j308y08pgnp.jpg,https://wx3.sinaimg.cn/large/005E838yly1g340z92k6nj309408lq59.jpg,https://wx2.sinaimg.cn/large/005E838yly1g340z9xbavj30s40nlto9.jpg,https://wx3.sinaimg.cn/large/005E838yly1g340zaxfmkj30d90aedjz.jpg",,,2019-05-17,与田祐希超话,71,2,48,闹成一团,扇風機
